,customer_id,payment_type_id,internet_service_type_id,contract_type_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn,contract_type,internet_service_type,payment_type,churn_month,signup_date
5967,8406-LNMHF,4,2,2,Male,1,Yes,No,59,Yes,No,Yes,Yes,Yes,No,No,No,Yes,82.95,4903.15,No,One year,Fiber optic,Credit card (automatic),,2017-02-21 18:07:34
5968,8409-WQJUX,1,1,2,Female,0,No,No,25,No,No phone service,No,No,Yes,Yes,Yes,Yes,No,54.2,1423.15,No,One year,DSL,Electronic check,,2019-12-21 18:07:34
5969,8410-BGQXN,2,3,1,Male,0,No,No,4,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.4,93.4,No,Month-to-month,None,Mailed check,,2021-09-21 18:07:34
5970,8413-VONUO,1,2,1,Male,0,No,No,2,Yes,No,No,Yes,No,No,Yes,Yes,No,95.65,167.3,Yes,Month-to-month,Fiber optic,Electronic check,2022-01-31,2021-11-21 18:07:34
5971,8413-YNHNV,2,1,3,Male,0,No,No,69,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,90.65,6322.1,No,Two year,DSL,Mailed check,,2016-04-21 18:07:34
5972,8414-MYSHR,1,2,1,Male,1,No,No,5,Yes,No,No,No,No,No,Yes,Yes,Yes,91.4,449.75,Yes,Month-to-month,Fiber optic,Electronic check,2022-01-31,2021-08-21 18:07:34
5973,8414-OOEEL,4,1,3,Male,0,No,Yes,66,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,79.5,5196.1,No,Two year,DSL,Credit card (automatic),,2016-07-21 18:07:34
5974,8417-FMLZI,4,2,1,Male,0,Yes,Yes,6,Yes,No,No,Yes,No,No,No,Yes,Yes,83.55,477.55,Yes,Month-to-month,Fiber optic,Credit card (automatic),2022-01-31,2021-07-21 18:07:34
5975,8417-GSODA,3,2,2,Male,0,Yes,Yes,28,Yes,Yes,No,No,No,No,Yes,Yes,No,92.2,2568.15,No,One year,Fiber optic,Bank transfer (automatic),,2019-09-21 18:07:34
5976,8421-WZOOW,4,2,1,Female,1,Yes,Yes,57,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,95.3,5567.45,No,Month-to-month,Fiber optic,Credit card (automatic),,2017-04-21 18:07:34
5977,8429-XIBUM,3,2,1,Male,0,No,No,22,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,101.35,2317.1,Yes,Month-to-month,Fiber optic,Bank transfer (automatic),2022-01-31,2020-03-21 18:07:34
5978,8430-TWCBX,4,3,2,Female,0,Yes,No,49,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.7,1032.05,No,One year,None,Credit card (automatic),,2017-12-21 18:07:34
5979,8433-WPJTV,3,2,2,Female,1,Yes,Yes,65,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,103.9,6767.1,No,One year,Fiber optic,Bank transfer (automatic),,2016-08-21 18:07:34
5980,8433-WXGNA,1,2,1,Male,0,No,No,2,Yes,No,Yes,No,No,No,No,No,Yes,75.7,189.2,Yes,Month-to-month,Fiber optic,Electronic check,2022-01-31,2021-11-21 18:07:34
5981,8434-PNQZX,4,1,3,Female,0,No,No,42,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,78.45,3373.4,No,Two year,DSL,Credit card (automatic),,2018-07-21 18:07:34
5982,8434-VGEQQ,4,3,3,Male,0,Yes,Yes,61,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.55,1305.95,No,Two year,None,Credit card (automatic),,2016-12-21 18:07:34
5983,8436-BJUMM,1,2,1,Male,0,Yes,Yes,26,Yes,Yes,No,No,No,No,Yes,No,Yes,83.75,2070.6,Yes,Month-to-month,Fiber optic,Electronic check,2022-01-31,2019-11-21 18:07:34
5984,8439-LTUGF,4,3,1,Male,0,No,No,10,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.0,198.6,No,Month-to-month,None,Credit card (automatic),,2021-03-21 18:07:34
5985,8441-SHIPE,3,3,3,Female,0,No,No,67,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,25.6,1790.35,No,Two year,None,Bank transfer (automatic),,2016-06-21 18:07:34
5986,8443-WVPSS,1,2,1,Male,0,Yes,No,10,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,99.85,990.9,Yes,Month-to-month,Fiber optic,Electronic check,2022-01-31,2021-03-21 18:07:34
5987,8443-ZRDBZ,1,2,1,Male,0,No,No,4,Yes,Yes,No,No,No,No,No,No,Yes,76.05,318.9,Yes,Month-to-month,Fiber optic,Electronic check,2022-01-31,2021-09-21 18:07:34
5988,8444-WRIDW,4,2,1,Female,1,No,No,66,Yes,Yes,No,Yes,No,No,No,No,Yes,80.45,5224.35,Yes,Month-to-month,Fiber optic,Credit card (automatic),2022-01-31,2016-07-21 18:07:34
5989,8445-DNBAE,1,1,1,Male,0,No,Yes,1,Yes,Yes,No,No,No,No,No,No,Yes,50.05,50.05,No,Month-to-month,DSL,Electronic check,,2021-12-21 18:07:34
5990,8450-JOVAH,2,1,1,Male,0,Yes,Yes,2,Yes,Yes,Yes,No,No,No,No,No,No,56.7,113.55,Yes,Month-to-month,DSL,Mailed check,2022-01-31,2021-11-21 18:07:34
5991,8450-LUGUK,3,3,3,Female,0,Yes,Yes,37,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,24.1,861.85,No,Two year,None,Bank transfer (automatic),,2018-12-21 18:07:34
5992,8450-UYIBU,1,1,1,Female,1,No,No,35,No,No phone service,No,No,Yes,No,Yes,No,Yes,39.85,1434.6,No,Month-to-month,DSL,Electronic check,,2019-02-21 18:07:34
5993,8454-AATJP,4,2,3,Female,0,No,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,115.05,8405,No,Two year,Fiber optic,Credit card (automatic),,2016-01-21 18:07:34
5994,8455-HIRAQ,2,1,1,Female,0,No,No,8,Yes,No,No,No,No,No,No,No,No,44.45,369.3,No,Month-to-month,DSL,Mailed check,,2021-05-21 18:07:34
5995,8456-QDAVC,3,2,1,Male,0,No,No,19,Yes,No,No,No,No,No,Yes,No,Yes,78.7,1495.1,No,Month-to-month,Fiber optic,Bank transfer (automatic),,2020-06-21 18:07:34
5996,8457-XIGKN,4,3,1,Male,0,No,No,20,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.6,356.15,No,Month-to-month,None,Credit card (automatic),,2020-05-21 18:07:34
5997,8461-EFQYM,1,3,2,Female,0,No,No,38,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,24.25,914.4,No,One year,None,Electronic check,,2018-11-21 18:07:34
5998,8464-EETCQ,4,3,3,Male,0,No,No,57,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,18.8,1094.35,No,Two year,None,Credit card (automatic),,2017-04-21 18:07:34
5999,8465-SBRXP,3,2,3,Male,0,Yes,Yes,38,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,94.9,3616.25,No,Two year,Fiber optic,Bank transfer (automatic),,2018-11-21 18:07:34
6000,8466-PZBLH,3,2,3,Male,0,Yes,Yes,67,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,104.6,6885.75,No,Two year,Fiber optic,Bank transfer (automatic),,2016-06-21 18:07:34
6001,8467-WYNSR,2,1,1,Male,0,No,No,22,Yes,No,Yes,No,No,Yes,No,No,No,55.1,1253.15,No,Month-to-month,DSL,Mailed check,,2020-03-21 18:07:34
6002,8468-EHYJA,1,2,1,Female,0,Yes,No,57,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,99.65,5497.05,No,Month-to-month,Fiber optic,Electronic check,,2017-04-21 18:07:34
6003,8468-FZTOE,1,1,3,Female,0,Yes,Yes,72,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,74.35,5237.4,No,Two year,DSL,Electronic check,,2016-01-21 18:07:34
6004,8469-SNFFH,3,1,2,Male,0,Yes,No,70,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,79.4,5528.9,No,One year,DSL,Bank transfer (automatic),,2016-03-21 18:07:34
6005,8473-VUVJN,1,2,1,Male,1,No,No,1,Yes,Yes,No,No,No,No,No,No,Yes,73.65,73.65,Yes,Month-to-month,Fiber optic,Electronic check,2022-01-31,2021-12-21 18:07:34
6006,8474-UMLNT,3,1,1,Female,0,No,No,13,Yes,No,Yes,Yes,No,Yes,No,Yes,No,67.8,842.25,No,Month-to-month,DSL,Bank transfer (automatic),,2020-12-21 18:07:34
6007,8480-PPONV,3,2,3,Male,0,Yes,Yes,62,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,115.55,7159.05,No,Two year,Fiber optic,Bank transfer (automatic),,2016-11-21 18:07:34
6008,8481-YYXWG,1,2,1,Female,0,No,No,5,Yes,No,No,Yes,No,Yes,No,Yes,Yes,89.35,461.7,Yes,Month-to-month,Fiber optic,Electronic check,2022-01-31,2021-08-21 18:07:34
6009,8485-GJCDN,2,2,1,Female,1,No,No,5,Yes,No,No,No,No,No,No,No,Yes,69.05,318.5,Yes,Month-to-month,Fiber optic,Mailed check,2022-01-31,2021-08-21 18:07:34
6010,8486-AYEQH,1,2,1,Female,0,No,No,31,Yes,Yes,No,No,No,No,No,No,Yes,76.05,2227.8,No,Month-to-month,Fiber optic,Electronic check,,2019-06-21 18:07:34
6011,8490-BXHEO,4,2,1,Male,1,No,No,18,Yes,Yes,No,Yes,No,No,No,No,Yes,80.55,1411.65,No,Month-to-month,Fiber optic,Credit card (automatic),,2020-07-21 18:07:34
6012,8495-LJDFO,3,2,1,Female,1,No,No,64,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,108.95,7111.3,No,Month-to-month,Fiber optic,Bank transfer (automatic),,2016-09-21 18:07:34
6013,8495-PRWFH,1,1,1,Female,1,No,No,42,Yes,Yes,No,No,Yes,No,No,No,No,55.65,2421.75,No,Month-to-month,DSL,Electronic check,,2018-07-21 18:07:34
6014,8496-DMZUK,3,2,2,Male,0,No,No,30,Yes,Yes,Yes,Yes,Yes,No,No,No,No,90.4,2820.65,No,One year,Fiber optic,Bank transfer (automatic),,2019-07-21 18:07:34
6015,8496-EJAUI,4,2,1,Male,0,No,No,19,Yes,No,No,Yes,No,No,No,No,Yes,73.85,1424.5,Yes,Month-to-month,Fiber optic,Credit card (automatic),2022-01-31,2020-06-21 18:07:34
6016,8498-XXGWA,2,1,1,Female,0,Yes,No,65,Yes,No,Yes,No,Yes,No,No,No,Yes,55.15,3673.15,No,Month-to-month,DSL,Mailed check,,2016-08-21 18:07:34
6017,8499-BRXTD,2,3,2,Male,0,No,No,18,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.1,401.85,No,One year,None,Mailed check,,2020-07-21 18:07:34
6018,8510-AWCXC,1,2,1,Female,1,No,No,13,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,100.8,1308.1,Yes,Month-to-month,Fiber optic,Electronic check,2022-01-31,2020-12-21 18:07:34
6019,8510-BBWMU,2,3,2,Female,0,No,No,41,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.75,806.95,No,One year,None,Mailed check,,2018-08-21 18:07:34
6020,8510-TMWYB,3,1,3,Female,0,Yes,Yes,54,Yes,Yes,No,Yes,Yes,No,No,No,Yes,59.8,3246.45,No,Two year,DSL,Bank transfer (automatic),,2017-07-21 18:07:34
6021,8512-WIWYV,4,3,2,Male,0,No,No,32,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.35,707.5,No,One year,None,Credit card (automatic),,2019-05-21 18:07:34
6022,8513-OLYGY,4,2,3,Male,0,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,115.8,8332.15,No,Two year,Fiber optic,Credit card (automatic),,2016-01-21 18:07:34
6023,8514-VZHEB,2,3,3,Male,0,Yes,Yes,59,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.5,1147.85,No,Two year,None,Mailed check,,2017-02-21 18:07:34
6024,8515-OCTJS,4,3,3,Female,0,No,No,25,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,24.75,692.1,Yes,Two year,None,Credit card (automatic),2022-01-31,2019-12-21 18:07:34
6025,8519-IMDHU,3,2,1,Male,1,Yes,No,15,Yes,Yes,No,No,No,No,No,Yes,Yes,85.6,1345.55,Yes,Month-to-month,Fiber optic,Bank transfer (automatic),2022-01-31,2020-10-21 18:07:34
6026,8519-QJGJD,1,2,1,Female,0,No,No,14,Yes,No,No,No,Yes,No,No,No,No,75.35,1025.95,Yes,Month-to-month,Fiber optic,Electronic check,2022-01-31,2020-11-21 18:07:34
6027,8532-UEFWH,2,3,3,Male,0,Yes,Yes,52,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.75,1345.85,No,Two year,None,Mailed check,,2017-09-21 18:07:34
6028,8535-SFUTN,1,2,1,Male,0,No,No,61,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,106.45,6300.15,No,Month-to-month,Fiber optic,Electronic check,,2016-12-21 18:07:34
6029,8540-ZQGEA,4,3,3,Female,0,Yes,No,54,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.05,1102.4,No,Two year,None,Credit card (automatic),,2017-07-21 18:07:34
6030,8541-QVFKM,1,2,1,Female,0,No,No,8,Yes,Yes,No,No,No,No,No,No,Yes,73.5,632.2,No,Month-to-month,Fiber optic,Electronic check,,2021-05-21 18:07:34
6031,8543-MSDMF,1,1,1,Male,0,No,No,3,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,77.4,206.15,No,Month-to-month,DSL,Electronic check,,2021-10-21 18:07:34
6032,8544-GOQSH,4,2,1,Female,0,No,No,14,Yes,No,No,Yes,No,Yes,No,No,Yes,80.05,1112.3,No,Month-to-month,Fiber optic,Credit card (automatic),,2020-11-21 18:07:34
6033,8544-JNBOX,2,3,3,Male,0,No,No,72,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.8,1521.2,No,Two year,None,Mailed check,,2016-01-21 18:07:34
6034,8547-NSBBO,2,2,1,Male,0,No,No,35,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,96.75,3403.4,No,Month-to-month,Fiber optic,Mailed check,,2019-02-21 18:07:34
6035,8548-AWOFC,1,1,1,Male,0,Yes,No,66,Yes,Yes,No,No,No,Yes,No,Yes,No,63.85,4264.6,No,Month-to-month,DSL,Electronic check,,2016-07-21 18:07:34
6036,8550-XSXUQ,4,1,2,Male,0,Yes,No,48,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,70.55,3420.5,No,One year,DSL,Credit card (automatic),,2018-01-21 18:07:34
6037,8552-OBVRU,1,2,1,Female,1,Yes,Yes,48,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,104.5,5068.05,No,Month-to-month,Fiber optic,Electronic check,,2018-01-21 18:07:34
6038,8559-CIZFV,2,1,2,Male,0,Yes,Yes,21,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,77.5,1625,Yes,One year,DSL,Mailed check,2022-01-31,2020-04-21 18:07:34
6039,8559-WNQZS,2,3,3,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.45,20.45,No,Two year,None,Mailed check,,2021-12-21 18:07:34
6040,8561-NMTBD,4,2,2,Female,0,Yes,Yes,67,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,112.35,7388.45,No,One year,Fiber optic,Credit card (automatic),,2016-06-21 18:07:34
6041,8562-GHPPI,4,3,1,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.8,19.8,No,Month-to-month,None,Credit card (automatic),,2021-12-21 18:07:34
6042,8563-IIOXK,1,1,2,Male,0,Yes,Yes,7,Yes,No,Yes,No,No,No,No,No,Yes,49.75,331.3,Yes,One year,DSL,Electronic check,2022-01-31,2021-06-21 18:07:34
6043,8563-OYMQY,4,2,1,Male,0,No,No,17,Yes,No,No,Yes,Yes,No,No,Yes,Yes,90.95,1612.2,No,Month-to-month,Fiber optic,Credit card (automatic),,2020-08-21 18:07:34
6044,8564-LDKFL,3,2,2,Male,0,Yes,No,40,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,106.0,4178.65,No,One year,Fiber optic,Bank transfer (automatic),,2018-09-21 18:07:34
6045,8565-CLBZW,2,2,1,Male,0,No,No,24,Yes,Yes,No,No,Yes,No,Yes,No,Yes,89.85,2165.05,Yes,Month-to-month,Fiber optic,Mailed check,2022-01-31,2020-01-21 18:07:34
6046,8565-HBFNN,4,2,2,Male,0,Yes,No,69,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,107.2,7317.1,No,One year,Fiber optic,Credit card (automatic),,2016-04-21 18:07:34
6047,8565-WUXZU,4,2,3,Male,1,Yes,No,72,Yes,No,Yes,Yes,No,Yes,No,No,Yes,84.8,6141.65,No,Two year,Fiber optic,Credit card (automatic),,2016-01-21 18:07:34
6048,8566-YPRGL,2,3,1,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.5,19.5,No,Month-to-month,None,Mailed check,,2021-12-21 18:07:34
6049,8570-KLJYJ,2,1,2,Female,0,No,No,36,Yes,Yes,Yes,No,No,No,No,No,No,54.45,1893.5,No,One year,DSL,Mailed check,,2019-01-21 18:07:34
6050,8571-ZCMCX,4,1,3,Female,0,Yes,Yes,47,No,No phone service,Yes,Yes,Yes,No,Yes,Yes,Yes,60.0,2768.65,No,Two year,DSL,Credit card (automatic),,2018-02-21 18:07:34
6051,8573-CGOCC,4,3,1,Male,0,No,No,16,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.75,294.9,No,Month-to-month,None,Credit card (automatic),,2020-09-21 18:07:34
6052,8573-JGCZW,3,3,2,Male,0,No,No,17,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.65,351.55,No,One year,None,Bank transfer (automatic),,2020-08-21 18:07:34
6053,8577-QSOCG,2,3,3,Female,0,Yes,Yes,38,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.2,746.05,No,Two year,None,Mailed check,,2018-11-21 18:07:34
6054,8580-AECUZ,1,2,1,Male,1,No,No,1,Yes,No,No,No,No,No,Yes,No,Yes,79.1,79.1,Yes,Month-to-month,Fiber optic,Electronic check,2022-01-31,2021-12-21 18:07:34
6055,8580-QVLOC,4,1,3,Female,1,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,92.45,6440.25,Yes,Two year,DSL,Credit card (automatic),2022-01-31,2016-01-21 18:07:34
6056,8582-KRHPJ,2,1,1,Male,0,No,No,50,No,No phone service,Yes,Yes,No,No,No,No,Yes,35.0,1782.4,No,Month-to-month,DSL,Mailed check,,2017-11-21 18:07:34
6057,8584-KMVXD,1,2,1,Female,0,No,No,8,Yes,No,No,Yes,No,No,No,No,No,75.6,535.55,No,Month-to-month,Fiber optic,Electronic check,,2021-05-21 18:07:34
6058,8587-XYZSF,3,1,3,Male,0,No,No,67,Yes,No,No,No,No,Yes,No,No,No,50.55,3260.1,No,Two year,DSL,Bank transfer (automatic),,2016-06-21 18:07:34
6059,8590-OHDIW,2,3,2,Female,0,Yes,Yes,38,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.3,749.35,No,One year,None,Mailed check,,2018-11-21 18:07:34
6060,8590-YFFQO,4,1,3,Male,0,Yes,No,70,Yes,No,Yes,Yes,Yes,Yes,No,No,No,64.95,4523.25,No,Two year,DSL,Credit card (automatic),,2016-03-21 18:07:34
6061,8591-NXRCV,3,1,1,Female,0,No,No,41,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,74.65,3090.65,No,Month-to-month,DSL,Bank transfer (automatic),,2018-08-21 18:07:34
6062,8591-TKMZH,2,2,3,Male,0,Yes,Yes,59,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,111.1,6555.2,No,Two year,Fiber optic,Mailed check,,2017-02-21 18:07:34
6063,8592-PLTMQ,2,3,2,Female,0,No,No,64,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,24.7,1642.75,No,One year,None,Mailed check,,2016-09-21 18:07:34
6064,8593-WHYHV,1,2,1,Male,0,No,No,3,Yes,Yes,No,No,No,No,No,Yes,Yes,85.3,264.8,Yes,Month-to-month,Fiber optic,Electronic check,2022-01-31,2021-10-21 18:07:34
6065,8595-SIZNC,3,3,2,Female,1,Yes,No,22,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.6,548.8,No,One year,None,Bank transfer (automatic),,2020-03-21 18:07:34
6066,8597-CTXVJ,3,1,2,Male,0,No,Yes,70,Yes,Yes,Yes,Yes,No,Yes,No,No,No,64.95,4551.5,No,One year,DSL,Bank transfer (automatic),,2016-03-21 18:07:34
6067,8597-CWYHH,2,2,2,Male,0,No,No,43,Yes,Yes,No,No,No,No,Yes,Yes,No,94.35,3921.3,No,One year,Fiber optic,Mailed check,,2018-06-21 18:07:34
6068,8601-QACRS,2,1,1,Female,0,No,No,5,Yes,Yes,No,No,No,No,No,No,Yes,50.6,249.95,Yes,Month-to-month,DSL,Mailed check,2022-01-31,2021-08-21 18:07:34
6069,8603-IJWDN,1,2,1,Male,0,No,No,1,Yes,Yes,No,No,No,No,No,Yes,Yes,86.6,86.6,Yes,Month-to-month,Fiber optic,Electronic check,2022-01-31,2021-12-21 18:07:34
6070,8605-ITULD,2,3,1,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.55,19.55,No,Month-to-month,None,Mailed check,,2021-12-21 18:07:34
6071,8606-CIQUL,4,2,3,Male,1,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,115.75,8399.15,No,Two year,Fiber optic,Credit card (automatic),,2016-01-21 18:07:34
6072,8606-OEGQZ,4,3,3,Female,0,No,Yes,18,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.3,454.65,No,Two year,None,Credit card (automatic),,2020-07-21 18:07:34
6073,8608-OZTLB,1,1,2,Male,0,Yes,Yes,38,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,74.05,2802.3,No,One year,DSL,Electronic check,,2018-11-21 18:07:34
6074,8610-WFCJF,1,2,1,Female,0,Yes,Yes,49,Yes,Yes,No,No,No,No,Yes,Yes,Yes,95.6,4783.5,Yes,Month-to-month,Fiber optic,Electronic check,2022-01-31,2017-12-21 18:07:34
6075,8610-ZIKJJ,2,3,2,Female,0,Yes,Yes,2,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.3,31.9,No,One year,None,Mailed check,,2021-11-21 18:07:34
6076,8612-GXIDD,3,3,3,Male,0,Yes,Yes,12,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,25.4,313,No,Two year,None,Bank transfer (automatic),,2021-01-21 18:07:34
6077,8614-VGMMV,1,1,1,Female,0,No,No,15,Yes,Yes,No,No,No,No,No,No,Yes,49.1,679.55,Yes,Month-to-month,DSL,Electronic check,2022-01-31,2020-10-21 18:07:34
6078,8617-ENBDS,4,2,1,Male,0,No,No,3,Yes,No,No,No,Yes,No,No,No,Yes,73.6,232.5,No,Month-to-month,Fiber optic,Credit card (automatic),,2021-10-21 18:07:34
6079,8619-IJNDK,4,1,3,Female,0,Yes,Yes,71,Yes,No,Yes,Yes,Yes,Yes,No,No,No,64.05,4492.9,No,Two year,DSL,Credit card (automatic),,2016-02-21 18:07:34
6080,8620-RJPZN,1,3,1,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.7,20.7,No,Month-to-month,None,Electronic check,,2021-12-21 18:07:34
6081,8621-MNIHH,1,2,1,Female,1,Yes,No,34,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,94.25,3217.55,Yes,Month-to-month,Fiber optic,Electronic check,2022-01-31,2019-03-21 18:07:34
6082,8622-ZLFKO,1,2,1,Female,0,Yes,No,6,Yes,Yes,No,Yes,No,No,No,Yes,Yes,90.75,512.25,No,Month-to-month,Fiber optic,Electronic check,,2021-07-21 18:07:34
6083,8623-TMRBY,1,2,1,Male,1,Yes,Yes,51,Yes,Yes,No,Yes,Yes,No,No,No,Yes,84.2,4146.05,Yes,Month-to-month,Fiber optic,Electronic check,2022-01-31,2017-10-21 18:07:34
6084,8623-ULFNQ,1,1,1,Female,1,No,No,26,Yes,Yes,No,No,No,Yes,No,Yes,Yes,66.05,1652.4,No,Month-to-month,DSL,Electronic check,,2019-11-21 18:07:34
6085,8624-GIOUT,4,1,1,Female,0,No,No,49,Yes,Yes,Yes,Yes,No,No,No,No,Yes,59.75,2934.3,Yes,Month-to-month,DSL,Credit card (automatic),2022-01-31,2017-12-21 18:07:34
6086,8625-AZYZY,1,2,1,Male,0,Yes,No,24,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,104.65,2542.45,Yes,Month-to-month,Fiber optic,Electronic check,2022-01-31,2020-01-21 18:07:34
6087,8626-PTQGE,3,1,3,Male,0,No,No,69,No,No phone service,Yes,Yes,No,Yes,Yes,Yes,Yes,60.05,4176.7,No,Two year,DSL,Bank transfer (automatic),,2016-04-21 18:07:34
6088,8626-XHBIE,2,3,3,Male,0,No,Yes,56,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,24.8,1424.2,No,Two year,None,Mailed check,,2017-05-21 18:07:34
6089,8627-EHGIP,2,1,2,Male,0,No,No,44,No,No phone service,No,Yes,Yes,No,Yes,Yes,Yes,53.95,2375.4,Yes,One year,DSL,Mailed check,2022-01-31,2018-05-21 18:07:34
6090,8627-ZYGSZ,1,2,2,Male,0,Yes,No,47,Yes,Yes,No,Yes,No,No,No,No,Yes,78.9,3650.35,No,One year,Fiber optic,Electronic check,,2018-02-21 18:07:34
6091,8628-MFKAX,4,2,3,Female,1,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,116.75,8277.05,No,Two year,Fiber optic,Credit card (automatic),,2016-01-21 18:07:34
